STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2016-01-01,2016-02-13,,,Anomaly,1.17058895256676,ODISHA,SAMBALPUR
2016-01-01,2016-02-13,,,Anomaly,1.1462016827216193,ODISHA,BHUBANESHWAR
2016-01-01,2016-02-13,,,Anomaly,1.166517113190617,ODISHA,CUTTACK
2016-02-15,2016-03-29,Anomaly,,Anomaly,1.048652603341056,ODISHA,BHUBANESHWAR
2016-02-15,2016-03-29,Anomaly,,Anomaly,1.0767850275605693,ODISHA,CUTTACK
2016-02-15,2016-03-29,Anomaly,,Anomaly,1.0119262739428985,ODISHA,SAMBALPUR
2016-04-04,2016-05-17,Anomaly,,Anomaly,1.037370328708911,ODISHA,CUTTACK
2016-04-04,2016-05-17,Anomaly,,Anomaly,1.0608462382636263,ODISHA,SAMBALPUR
2016-04-04,2016-05-17,Anomaly,,Anomaly,1.048652603341056,ODISHA,BHUBANESHWAR
2016-05-23,2016-07-05,Anomaly,,Anomaly,1.052493093014077,ODISHA,BHUBANESHWAR
2016-05-23,2016-07-05,Anomaly,,Anomaly,1.0388261264770808,ODISHA,SAMBALPUR
2016-05-23,2016-07-05,Anomaly,,Anomaly,1.1389730896877726,ODISHA,CUTTACK
2016-06-06,2016-07-19,Anomaly,,Normal,1.2789210556911987,ANDHRA PRADESH,VISAKHAPATNAM
2016-07-11,2016-08-23,Anomaly,,Anomaly,1.1012896681640345,ODISHA,SAMBALPUR
2016-07-11,2016-08-23,Anomaly,,Anomaly,1.1447616287494566,ODISHA,BHUBANESHWAR
2016-07-18,2016-08-30,Anomaly,,Normal,1.333121726710046,ODISHA,CUTTACK
2016-08-22,2016-10-04,Normal,,Anomaly,1.0185963928604804,ANDHRA PRADESH,VIJAYWADA
2016-08-22,2016-10-04,Normal,,Anomaly,0.9999090991728024,ANDHRA PRADESH,HYDERABAD
2016-08-29,2016-10-11,Anomaly,,Normal,1.045992924165513,ODISHA,SAMBALPUR
2016-09-05,2016-10-18,Normal,,Anomaly,1.029310851877267,ANDHRA PRADESH,KARIMNAGAR
2016-10-10,2016-11-22,Anomaly,,Anomaly,1.0917253341495765,ANDHRA PRADESH,HYDERABAD
2016-10-10,2016-11-22,Anomaly,,Anomaly,1.0185963928604804,ANDHRA PRADESH,VIJAYWADA
2016-11-28,2017-01-10,Anomaly,,Anomaly,1.202112122233457,ANDHRA PRADESH,VIJAYWADA
2016-12-26,2017-02-07,Normal,,Anomaly,1.0566981024883535,ANDHRA PRADESH,HYDERABAD
2016-12-26,2017-02-07,Normal,,Anomaly,1.0573497299161017,ANDHRA PRADESH,KARIMNAGAR
2017-01-01,2017-02-13,Normal,Anomaly,Normal,0.9998823667803788,ANDHRA PRADESH,TIRUPATHI
2017-01-01,2017-02-13,Normal,Anomaly,Normal,1.034304430270643,ODISHA,BHUBANESHWAR
2017-01-01,2017-02-13,Normal,Anomaly,Normal,0.9998333611064822,ODISHA,SAMBALPUR
2017-01-01,2017-02-13,Normal,Anomaly,Normal,1.0699877214523767,ODISHA,CUTTACK
2017-01-01,2017-02-13,Normal,Anomaly,Normal,1.0301469474322071,ANDHRA PRADESH,VISAKHAPATNAM
2017-01-15,2017-02-27,Normal,Anomaly,Normal,1.1560693641618498,ANDHRA PRADESH,VIJAYWADA
2017-02-12,2017-03-27,Normal,Normal,Anomaly,0.9998863765481196,ANDHRA PRADESH,HYDERABAD
2017-02-12,2017-03-27,Normal,Normal,Anomaly,0.9998850706815308,ANDHRA PRADESH,KARIMNAGAR
2017-02-19,2017-04-03,Normal,Anomaly,Normal,1.1664722546242292,ODISHA,BHUBANESHWAR
2017-02-19,2017-04-03,Normal,Anomaly,Normal,1.2370784612777497,ODISHA,CUTTACK
2017-02-19,2017-04-03,Normal,Anomaly,Normal,1.0604453870625663,ANDHRA PRADESH,VISAKHAPATNAM
2017-02-19,2017-04-03,Normal,Anomaly,Normal,1.0896038969362902,ANDHRA PRADESH,TIRUPATHI
2017-02-19,2017-04-03,Normal,Anomaly,Normal,1.13314447592068,ODISHA,SAMBALPUR
2017-03-05,2017-04-17,Normal,Anomaly,Normal,1.1560693641618498,ANDHRA PRADESH,VIJAYWADA
2017-04-02,2017-05-15,Anomaly,Normal,Normal,0.9998850706815308,ANDHRA PRADESH,KARIMNAGAR
2017-04-02,2017-05-15,Anomaly,Normal,Anomaly,0.9998863765481196,ANDHRA PRADESH,HYDERABAD
2017-04-09,2017-05-22,Anomaly,Anomaly,Anomaly,1.249776825566863,ODISHA,BHUBANESHWAR
2017-04-09,2017-05-22,Normal,Anomaly,Normal,1.0575567234969876,ANDHRA PRADESH,TIRUPATHI
2017-04-09,2017-05-22,Normal,Anomaly,Normal,1.2140689162649527,ODISHA,SAMBALPUR
2017-04-09,2017-05-22,Anomaly,Anomaly,Anomaly,1.282776834559517,ODISHA,CUTTACK
2017-04-09,2017-05-22,Normal,Anomaly,Normal,1.042708184545065,ANDHRA PRADESH,VISAKHAPATNAM
2017-04-23,2017-06-05,Normal,Anomaly,Normal,1.0880752830466107,ANDHRA PRADESH,VIJAYWADA
2017-05-21,2017-07-03,Normal,Normal,Anomaly,0.9998863765481196,ANDHRA PRADESH,HYDERABAD
2017-05-21,2017-07-03,Normal,Normal,Anomaly,0.9998850706815308,ANDHRA PRADESH,KARIMNAGAR
2017-05-28,2017-07-10,Anomaly,Anomaly,Normal,1.036175240865297,ODISHA,SAMBALPUR
2017-05-28,2017-07-10,Anomaly,Anomaly,Normal,1.0574889444337627,ODISHA,CUTTACK
2017-05-28,2017-07-10,Anomaly,Anomaly,Normal,1.0738752082947602,ODISHA,BHUBANESHWAR
2017-05-28,2017-07-10,Normal,Anomaly,Normal,1.0907438266929252,ANDHRA PRADESH,VISAKHAPATNAM
2017-07-16,2017-08-28,Normal,Anomaly,Anomaly,1.1634248318487548,ODISHA,SAMBALPUR
2017-07-16,2017-08-28,Normal,Anomaly,Anomaly,1.1816033448463916,ODISHA,BHUBANESHWAR
2017-07-16,2017-08-28,Anomaly,Anomaly,Anomaly,1.2497596616035378,ODISHA,CUTTACK
2017-08-27,2017-10-09,Normal,Normal,Anomaly,1.047452785272179,ANDHRA PRADESH,VISAKHAPATNAM
2017-09-03,2017-10-16,Anomaly,Normal,Anomaly,1.1015082189459413,ODISHA,CUTTACK
2017-09-10,2017-10-23,Anomaly,Normal,Normal,1.0157117917790828,ODISHA,SAMBALPUR
2017-09-10,2017-10-23,Anomaly,Normal,Normal,1.0154663333854086,ODISHA,BHUBANESHWAR
2017-10-15,2017-11-27,Anomaly,Normal,Anomaly,1.0159651669085632,ANDHRA PRADESH,VISAKHAPATNAM
2017-10-22,2017-12-04,Anomaly,Normal,Anomaly,1.12049646612653,ODISHA,CUTTACK
2017-10-29,2017-12-11,Anomaly,Normal,Anomaly,1.0162268480576957,ODISHA,SAMBALPUR
2017-11-19,2018-01-01,Normal,Normal,Anomaly,1.0643444605708756,ODISHA,BHUBANESHWAR
2017-12-03,2018-01-15,Normal,Normal,Anomaly,1.062334010310889,ANDHRA PRADESH,VISAKHAPATNAM
2017-12-10,2018-01-22,Normal,Normal,Anomaly,1.0310888923605686,ODISHA,CUTTACK
2017-12-17,2018-01-29,Normal,Normal,Anomaly,1.0154663333854086,ODISHA,SAMBALPUR
2018-01-21,2018-03-05,Anomaly,Normal,Normal,0.9998485078018482,ODISHA,BHUBANESHWAR
2018-02-04,2018-03-19,Normal,Normal,Anomaly,1.0154663333854086,ODISHA,SAMBALPUR
2018-02-25,2018-04-09,Normal,Normal,Anomaly,1.030610675280726,ODISHA,CUTTACK
2018-03-11,2018-04-23,Anomaly,Normal,Anomaly,1.1536686663590217,ANDHRA PRADESH,HYDERABAD
2018-03-11,2018-04-23,Normal,Normal,Anomaly,0.9998675672096412,ANDHRA PRADESH,TIRUPATHI
2018-03-25,2018-05-07,Anomaly,Normal,Anomaly,1.032091598129334,ODISHA,SAMBALPUR
2018-04-15,2018-05-28,Anomaly,Normal,Anomaly,1.0482180293501049,ODISHA,CUTTACK
2018-04-29,2018-06-11,Anomaly,Normal,Anomaly,1.1377348732977073,ODISHA,BHUBANESHWAR
2018-04-29,2018-06-11,Anomaly,Normal,Anomaly,1.020132414538576,ANDHRA PRADESH,TIRUPATHI
2018-04-29,2018-06-11,Anomaly,Normal,Normal,0.999846177511152,ANDHRA PRADESH,HYDERABAD
2018-05-13,2018-06-25,Anomaly,Normal,Normal,1.0875285037712683,ODISHA,SAMBALPUR
2018-06-03,2018-07-16,Anomaly,Normal,Anomaly,1.0831528078653558,ODISHA,CUTTACK
2018-06-17,2018-07-30,Anomaly,Normal,Anomaly,0.9998675672096412,ANDHRA PRADESH,TIRUPATHI
2018-06-17,2018-07-30,Anomaly,Normal,Anomaly,1.1816033448463916,ODISHA,BHUBANESHWAR
2018-07-01,2018-08-13,Normal,Normal,Anomaly,1.0613751730503,ANDHRA PRADESH,HYDERABAD
2018-07-01,2018-08-13,Normal,Normal,Anomaly,1.1816033448463916,ODISHA,SAMBALPUR
2018-07-22,2018-09-03,Normal,Normal,Anomaly,0.999846177511152,ODISHA,CUTTACK
2018-08-05,2018-09-17,Normal,Normal,Anomaly,0.999846177511152,ODISHA,BHUBANESHWAR
2018-08-05,2018-09-17,Anomaly,Normal,Normal,0.9998675672096412,ANDHRA PRADESH,TIRUPATHI
2018-08-19,2018-10-01,Anomaly,Normal,Anomaly,1.0331611398100318,ODISHA,SAMBALPUR
2018-09-09,2018-10-22,Anomaly,Normal,Anomaly,0.999846177511152,ODISHA,CUTTACK
2018-09-23,2018-11-05,Normal,Normal,Anomaly,1.062334010310889,ODISHA,BHUBANESHWAR
2018-09-23,2018-11-05,Normal,Normal,Anomaly,0.9998675672096412,ANDHRA PRADESH,TIRUPATHI
2018-10-07,2018-11-19,Anomaly,Normal,Anomaly,1.062334010310889,ODISHA,SAMBALPUR
2018-10-21,2018-12-03,Normal,Normal,Anomaly,1.0292604028819292,ANDHRA PRADESH,VISAKHAPATNAM
2018-11-11,2018-12-24,Anomaly,Normal,Normal,0.9998675672096412,ANDHRA PRADESH,TIRUPATHI
2018-11-11,2018-12-24,Normal,Normal,Anomaly,0.9998550934647152,ANDHRA PRADESH,HYDERABAD
2018-11-18,2018-12-31,Normal,Normal,Anomaly,1.0292604028819292,ODISHA,BHUBANESHWAR
2018-11-18,2018-12-31,Normal,Normal,Anomaly,0.999857163262391,ODISHA,CUTTACK
2018-11-25,2019-01-07,Anomaly,Normal,Anomaly,1.0292604028819292,ODISHA,SAMBALPUR
2018-12-30,2019-02-11,Anomaly,Normal,Anomaly,0.9998550934647152,ANDHRA PRADESH,HYDERABAD
2019-01-13,2019-02-25,Normal,Normal,Anomaly,1.05866784296427,ODISHA,SAMBALPUR
2019-02-17,2019-04-01,Anomaly,Normal,Anomaly,1.0143457469931894,ANDHRA PRADESH,HYDERABAD
2019-02-24,2019-04-08,Normal,Normal,Anomaly,0.9998611303985556,ANDHRA PRADESH,VISAKHAPATNAM
2019-02-24,2019-04-08,Normal,Normal,Anomaly,0.9998611303985556,ANDHRA PRADESH,KARIMNAGAR
2019-02-24,2019-04-08,Normal,Normal,Anomaly,1.0569918583059563,ODISHA,BHUBANESHWAR
2019-02-24,2019-04-08,Anomaly,Normal,Anomaly,1.0280242219405715,ODISHA,CUTTACK
2019-03-03,2019-04-15,Anomaly,Normal,Anomaly,1.0141408370232825,ODISHA,SAMBALPUR
2019-04-07,2019-05-20,Anomaly,Normal,Anomaly,0.999857163262391,ANDHRA PRADESH,HYDERABAD
2019-04-14,2019-05-27,Normal,Normal,Anomaly,0.9998611303985556,ANDHRA PRADESH,KARIMNAGAR
2019-04-14,2019-05-27,Normal,Normal,Anomaly,1.1387307318427995,ANDHRA PRADESH,VISAKHAPATNAM
2019-04-14,2019-05-27,Normal,Normal,Anomaly,1.083182891265102,ODISHA,CUTTACK
2019-04-28,2019-06-10,Normal,Anomaly,Normal,1.065649256676753,ANDHRA PRADESH,VIJAYWADA
2019-04-28,2019-06-10,Normal,Anomaly,Normal,1.083182891265102,ODISHA,SAMBALPUR
2019-05-05,2019-06-17,Normal,Anomaly,Normal,1.0957403095466374,ODISHA,BHUBANESHWAR
2019-05-12,2019-06-24,Normal,Anomaly,Normal,1.0991921599788108,ANDHRA PRADESH,TIRUPATHI
2019-05-26,2019-07-08,Anomaly,Normal,Anomaly,0.999857163262391,ANDHRA PRADESH,HYDERABAD
2019-06-02,2019-07-15,Anomaly,Normal,Normal,0.9998611303985556,ANDHRA PRADESH,KARIMNAGAR
2019-06-02,2019-07-15,Normal,Anomaly,Normal,0.9998780636507744,ANDHRA PRADESH,VISAKHAPATNAM
2019-06-16,2019-07-29,Anomaly,Normal,Normal,1.0683468018079716,ODISHA,CUTTACK
2019-06-16,2019-07-29,Normal,Anomaly,Normal,1.131430074990133,ANDHRA PRADESH,VIJAYWADA
2019-07-14,2019-08-26,Anomaly,Normal,Anomaly,0.999857163262391,ANDHRA PRADESH,HYDERABAD
2019-07-21,2019-09-02,Normal,Normal,Anomaly,1.0535573762881083,ANDHRA PRADESH,KARIMNAGAR
2019-07-21,2019-09-02,Normal,Anomaly,Normal,0.9998750156230471,ANDHRA PRADESH,VISAKHAPATNAM
2019-08-04,2019-09-16,Normal,Normal,Anomaly,1.0265297960271964,ODISHA,BHUBANESHWAR
2019-08-04,2019-09-16,Normal,Anomaly,Normal,1.1536982438148955,ANDHRA PRADESH,VIJAYWADA
2019-08-04,2019-09-16,Normal,Normal,Anomaly,0.9998666844420744,ODISHA,CUTTACK
2019-08-04,2019-09-16,Normal,Normal,Anomaly,1.0265297960271964,ODISHA,SAMBALPUR
2019-08-11,2019-09-23,Normal,Normal,Anomaly,0.9998684383633732,ANDHRA PRADESH,TIRUPATHI
2019-09-01,2019-10-14,Normal,Anomaly,Normal,1.0557639159274503,ANDHRA PRADESH,HYDERABAD
2019-09-08,2019-10-21,Normal,Anomaly,Normal,0.9998750156230471,ANDHRA PRADESH,VISAKHAPATNAM
2019-09-22,2019-11-04,Anomaly,Anomaly,Anomaly,1.0593976907511011,ANDHRA PRADESH,VIJAYWADA
2019-09-22,2019-11-04,Normal,Anomaly,Normal,1.0130246020260492,ANDHRA PRADESH,KARIMNAGAR
2019-09-29,2019-11-11,Normal,Normal,Anomaly,0.9998684383633732,ANDHRA PRADESH,TIRUPATHI
2019-09-29,2019-11-11,Normal,Anomaly,Normal,1.1331822423676845,ODISHA,SAMBALPUR
2019-09-29,2019-11-11,Normal,Anomaly,Normal,1.1998400213304892,ODISHA,CUTTACK
2019-09-29,2019-11-11,Normal,Anomaly,Normal,1.230101302457736,ODISHA,BHUBANESHWAR
2019-10-20,2019-12-02,Normal,Anomaly,Normal,1.1998400213304892,ANDHRA PRADESH,HYDERABAD
2019-10-27,2019-12-09,Anomaly,Anomaly,Normal,1.1748531433570804,ANDHRA PRADESH,VISAKHAPATNAM
2019-11-10,2019-12-23,Normal,Anomaly,Normal,1.064796779639008,ANDHRA PRADESH,KARIMNAGAR
2019-11-10,2019-12-23,Anomaly,Anomaly,Normal,1.079422792864447,ANDHRA PRADESH,VIJAYWADA
2019-11-17,2019-12-30,Normal,Anomaly,Normal,1.035591001071301,ODISHA,SAMBALPUR
2019-11-17,2019-12-30,Normal,Anomaly,Normal,1.058698976590989,ODISHA,CUTTACK
2019-11-17,2019-12-30,Anomaly,Normal,Anomaly,0.9998684383633732,ANDHRA PRADESH,TIRUPATHI
2019-11-17,2019-12-30,Normal,Anomaly,Normal,1.0939889424773557,ODISHA,BHUBANESHWAR
2019-12-08,2020-01-20,Normal,Anomaly,Normal,1.1685339115769184,ANDHRA PRADESH,HYDERABAD
2019-12-15,2020-01-27,Normal,Anomaly,Normal,0.9998889012331964,ANDHRA PRADESH,VISAKHAPATNAM
2019-12-29,2020-02-10,Normal,Anomaly,Anomaly,1.012071698573345,ANDHRA PRADESH,KARIMNAGAR
2019-12-29,2020-02-10,Anomaly,Anomaly,Normal,1.1207559608834194,ANDHRA PRADESH,VIJAYWADA
2020-01-05,2020-02-17,Normal,Anomaly,Normal,1.0554382846350403,ODISHA,CUTTACK
2020-01-05,2020-02-17,Normal,Anomaly,Normal,1.079422792864447,ODISHA,BHUBANESHWAR
2020-01-05,2020-02-17,Anomaly,Normal,Anomaly,1.3550848572556242,ANDHRA PRADESH,TIRUPATHI
2020-01-05,2020-02-17,Normal,Anomaly,Normal,1.1308177597905011,ODISHA,SAMBALPUR
2020-01-26,2020-03-09,Normal,Anomaly,Normal,1.075970003260515,ANDHRA PRADESH,HYDERABAD
2020-02-02,2020-03-16,Normal,Anomaly,Normal,0.9998979695949392,ANDHRA PRADESH,VISAKHAPATNAM
2020-02-16,2020-03-30,Anomaly,Anomaly,Anomaly,1.1685339115769184,ANDHRA PRADESH,KARIMNAGAR
2020-02-16,2020-03-30,Normal,Anomaly,Normal,1.0498950104989502,ANDHRA PRADESH,VIJAYWADA
2020-02-23,2020-04-06,Normal,Anomaly,Normal,1.1567493383001666,ANDHRA PRADESH,TIRUPATHI
2020-02-23,2020-04-06,Normal,Anomaly,Anomaly,1.0868383871318334,ODISHA,SAMBALPUR
2020-02-23,2020-04-06,Normal,Anomaly,Normal,1.0868383871318334,ODISHA,BHUBANESHWAR
2020-02-23,2020-04-06,Normal,Anomaly,Anomaly,1.065101619389197,ODISHA,CUTTACK
2020-03-15,2020-04-27,Normal,Anomaly,Normal,1.1427405366799306,ANDHRA PRADESH,HYDERABAD
2020-03-22,2020-05-04,Anomaly,Anomaly,Normal,1.2549739822467094,ANDHRA PRADESH,VISAKHAPATNAM
2020-04-05,2020-05-18,Anomaly,Anomaly,Normal,1.0359427078641563,ANDHRA PRADESH,VIJAYWADA
2020-04-05,2020-05-18,Anomaly,Anomaly,Normal,1.2369858777445624,ANDHRA PRADESH,KARIMNAGAR
2020-04-12,2020-05-25,Normal,Anomaly,Anomaly,1.0525207872855489,ODISHA,SAMBALPUR
2020-04-12,2020-05-25,Anomaly,Anomaly,Anomaly,1.1763321962122104,ODISHA,CUTTACK
2020-04-12,2020-05-25,Anomaly,Anomaly,Anomaly,1.0743537921497712,ODISHA,BHUBANESHWAR
2020-04-12,2020-05-25,Anomaly,Anomaly,Normal,1.059232268451826,ANDHRA PRADESH,TIRUPATHI
2020-05-03,2020-06-15,Normal,Anomaly,Normal,0.9999107222569412,ANDHRA PRADESH,HYDERABAD
2020-05-10,2020-06-22,Normal,Anomaly,Normal,1.1414017545514574,ANDHRA PRADESH,VISAKHAPATNAM
2020-05-24,2020-07-06,Normal,Anomaly,Normal,1.0084608153149304,ANDHRA PRADESH,KARIMNAGAR
2020-05-24,2020-07-06,Normal,Anomaly,Normal,1.14988501149885,ANDHRA PRADESH,VIJAYWADA
2020-05-31,2020-07-13,Anomaly,Anomaly,Anomaly,1.0109987779135652,ODISHA,BHUBANESHWAR
2020-05-31,2020-07-13,Anomaly,Anomaly,Anomaly,1.0387734696144872,ODISHA,SAMBALPUR
2020-05-31,2020-07-13,Anomaly,Anomaly,Anomaly,0.9998889012331964,ODISHA,CUTTACK
2020-05-31,2020-07-13,Normal,Anomaly,Anomaly,0.9999187057962768,ANDHRA PRADESH,TIRUPATHI
2020-06-21,2020-08-03,Normal,Anomaly,Normal,0.9999107222569412,ANDHRA PRADESH,HYDERABAD
2020-06-28,2020-08-10,Normal,Anomaly,Normal,1.05989401059894,ANDHRA PRADESH,VISAKHAPATNAM
2020-07-12,2020-08-24,Normal,Anomaly,Normal,1.051437996082878,ANDHRA PRADESH,VIJAYWADA
2020-07-12,2020-08-24,Normal,Anomaly,Normal,0.9999145372190412,ANDHRA PRADESH,KARIMNAGAR
2020-07-19,2020-08-31,Normal,Anomaly,Anomaly,1.0249145904507957,ANDHRA PRADESH,TIRUPATHI
2020-07-19,2020-08-31,Anomaly,Anomaly,Normal,1.0263664434655173,ODISHA,SAMBALPUR
2020-07-19,2020-08-31,Anomaly,Anomaly,Normal,1.0463899546564353,ODISHA,CUTTACK
2020-07-19,2020-08-31,Anomaly,Normal,Anomaly,1.058698976590989,ODISHA,BHUBANESHWAR
2020-08-09,2020-09-21,Normal,Anomaly,Normal,1.0877925502692012,ANDHRA PRADESH,HYDERABAD
2020-08-16,2020-09-28,Normal,Anomaly,Normal,1.03019896980103,ANDHRA PRADESH,VISAKHAPATNAM
2020-08-30,2020-10-12,Normal,Anomaly,Normal,1.1469463778060975,ANDHRA PRADESH,KARIMNAGAR
2020-08-30,2020-10-12,Normal,Anomaly,Normal,1.102147483240541,ANDHRA PRADESH,VIJAYWADA
2020-09-06,2020-10-19,Anomaly,Anomaly,Anomaly,0.9999187057962768,ANDHRA PRADESH,TIRUPATHI
2020-09-13,2020-10-26,Normal,Normal,Anomaly,1.058698976590989,ODISHA,BHUBANESHWAR
2020-09-13,2020-10-26,Normal,Normal,Anomaly,1.071301035591001,ODISHA,SAMBALPUR
2020-09-13,2020-10-26,Normal,Normal,Anomaly,1.0463899546564353,ODISHA,CUTTACK
2020-09-27,2020-11-09,Normal,Anomaly,Normal,1.0407101316192224,ANDHRA PRADESH,HYDERABAD
2020-10-04,2020-11-16,Normal,Anomaly,Normal,1.00999899000101,ANDHRA PRADESH,VISAKHAPATNAM
2020-10-18,2020-11-30,Normal,Anomaly,Normal,0.9999029220464032,ANDHRA PRADESH,KARIMNAGAR
2020-10-25,2020-12-07,Anomaly,Anomaly,Anomaly,1.1180801745295883,ANDHRA PRADESH,TIRUPATHI
2020-11-01,2020-12-14,Normal,Normal,Anomaly,1.033218531274303,ODISHA,SAMBALPUR
2020-11-01,2020-12-14,Normal,Normal,Anomaly,1.022108654593934,ODISHA,BHUBANESHWAR
2020-11-01,2020-12-14,Normal,Normal,Anomaly,1.022108654593934,ODISHA,CUTTACK
2020-11-15,2020-12-28,Normal,Anomaly,Normal,1.029310851877267,ANDHRA PRADESH,HYDERABAD
2020-11-22,2021-01-04,Normal,Anomaly,Normal,1.0203040506070808,ANDHRA PRADESH,VISAKHAPATNAM
2020-12-06,2021-01-18,Normal,Anomaly,Normal,1.1379126994494084,ANDHRA PRADESH,KARIMNAGAR
2020-12-13,2021-01-25,Normal,Anomaly,Anomaly,1.1457139881262368,ANDHRA PRADESH,TIRUPATHI
2020-12-20,2021-02-01,Anomaly,Normal,Anomaly,0.9998889012331964,ODISHA,BHUBANESHWAR
2020-12-20,2021-02-01,Anomaly,Normal,Anomaly,0.9998889012331964,ODISHA,CUTTACK
2020-12-20,2021-02-01,Anomaly,Normal,Anomaly,0.9998889012331964,ODISHA,SAMBALPUR
2021-01-24,2021-03-08,Anomaly,Normal,Normal,1.0750227677123398,ANDHRA PRADESH,VIJAYWADA
2021-04-11,2021-05-24,Normal,Anomaly,Anomaly,1.008655796564893,ANDHRA PRADESH,KARIMNAGAR
